Data czas,Energia,T zewn.,V wiatr,Wilg.,Zachm,Dlug. dnia,Typ dnia,Pora roku
2016.07.04 03:00:00,95.60600000000001,10.7,2,94,2,17.033,1,2
2016.07.04 04:00:00,300.107,10.9,1,95,5,17.033,1,2
2016.07.04 05:00:00,359.479,12.1,1,96,7,17.033,1,2
2016.07.04 06:00:00,370.46299999999997,14.1,2,93,7,17.033,1,2
2016.07.04 07:00:00,404.09499999999997,15.5,3,88,6,17.033,1,2
2016.07.04 08:00:00,414.513,16.1,5,70,7,17.033,1,2
2016.07.04 09:00:00,439.15500000000003,13.5,6,77,6,17.033,1,2
2016.07.04 10:00:00,428.5470000000001,16.9,6,63,5,17.033,1,2
2016.07.04 11:00:00,382.12200000000007,17.2,7,55,2,17.033,1,2
2016.07.04 12:00:00,395.37,17.6,7,55,3,17.033,1,2
2016.07.04 13:00:00,392.03800000000007,18.3,6,54,2,17.033,1,2
2016.07.04 14:00:00,400.024,18.3,5,56,3,17.033,1,2
2016.07.04 15:00:00,390.659,17.7,5,57,3,17.033,1,2
2016.07.04 16:00:00,396.6570000000001,18.1,5,58,2,17.033,1,2
2016.07.04 17:00:00,398.02200000000005,17.9,4,58,2,17.033,1,2
2016.07.04 18:00:00,399.175,17.3,3,60,2,17.033,1,2
2016.07.04 19:00:00,442.993,16.3,1,65,2,17.033,1,2
2016.07.04 20:00:00,480.708,14.4,1,78,2,17.033,1,2
2016.07.04 21:00:00,533.028,12.4,1,83,1,17.033,1,2
2016.07.04 22:00:00,531.195,13.4,1,82,1,17.033,1,2
2016.07.04 23:00:00,425.428,12.8,2,84,1,17.033,1,2
2016.07.05 00:00:00,173.44299999999996,12.5,2,86,6,17.017,1,2
2016.07.05 01:00:00,55.172,12.6,2,84,6,17.017,1,2
2016.07.05 02:00:00,51.652,12.3,2,84,6,17.017,1,2
2016.07.05 03:00:00,106.56500000000001,12.5,2,84,5,17.017,1,2
2016.07.05 04:00:00,304.093,12.4,2,84,5,17.017,1,2
2016.07.05 05:00:00,369.73800000000006,13.6,2,78,5,17.017,1,2
2016.07.05 06:00:00,366.8090000000001,15.2,2,74,6,17.017,1,2
2016.07.05 07:00:00,405.77500000000003,17.8,3,67,7,17.017,1,2
2016.07.05 08:00:00,458.409,19.8,3,56,8,17.017,1,2
2016.07.05 09:00:00,440.975,21.3,3,50,8,17.017,1,2
2016.07.05 10:00:00,408.93600000000004,21.9,4,48,7,17.017,1,2
2016.07.05 11:00:00,389.495,22.2,4,43,7,17.017,1,2
2016.07.05 12:00:00,398.9789999999999,22.4,3,48,6,17.017,1,2
2016.07.05 13:00:00,390.649,23.2,5,41,6,17.017,1,2
2016.07.05 14:00:00,392.291,23.9,5,38,4,17.017,1,2
2016.07.05 15:00:00,393.213,23.7,4,40,5,17.017,1,2
2016.07.05 16:00:00,388.72999999999996,22.5,3,46,7,17.017,1,2
2016.07.05 17:00:00,394.37699999999995,21.6,3,58,7,17.017,1,2
2016.07.05 18:00:00,417.94300000000004,20.7,4,61,8,17.017,1,2
2016.07.05 19:00:00,458.063,16.2,4,87,7,17.017,1,2
2016.07.05 20:00:00,517.043,16.1,3,90,7,17.017,1,2
2016.07.05 21:00:00,531.954,15.3,3,93,7,17.017,1,2
2016.07.05 22:00:00,484.883,14.3,3,93,7,17.017,1,2
2016.07.05 23:00:00,385.024,14.0,3,94,8,17.017,1,2
2016.07.06 00:00:00,157.104,14.4,3,94,8,16.983,1,2
2016.07.06 01:00:00,54.44,14.5,3,95,8,16.983,1,2
2016.07.06 02:00:00,50.54499999999999,14.2,4,92,8,16.983,1,2
2016.07.06 03:00:00,105.493,14.1,4,94,6,16.983,1,2
2016.07.06 04:00:00,315.283,14.3,5,92,7,16.983,1,2
2016.07.06 05:00:00,357.9309999999999,13.6,6,92,8,16.983,1,2
2016.07.06 06:00:00,366.68999999999994,14.1,6,87,8,16.983,1,2
2016.07.06 07:00:00,380.34099999999995,13.4,6,89,8,16.983,1,2
2016.07.06 08:00:00,399.876,13.6,7,86,7,16.983,1,2
2016.07.06 09:00:00,435.332,13.7,7,82,7,16.983,1,2
2016.07.06 10:00:00,440.14599999999996,12.6,7,91,8,16.983,1,2
2016.07.06 11:00:00,414.67699999999996,12.5,7,94,8,16.983,1,2
2016.07.06 12:00:00,405.02,13.5,9,94,8,16.983,1,2
2016.07.06 13:00:00,408.12399999999997,13.8,10,94,8,16.983,1,2
2016.07.06 14:00:00,416.07399999999996,14.1,10,91,8,16.983,1,2
2016.07.06 15:00:00,425.48199999999997,14.5,10,90,8,16.983,1,2
2016.07.06 16:00:00,417.01,15.0,9,88,8,16.983,1,2
2016.07.06 17:00:00,415.999,15.1,10,87,8,16.983,1,2
2016.07.06 18:00:00,453.9599999999999,12.9,8,90,8,16.983,1,2
2016.07.06 19:00:00,471.627,13.8,7,91,8,16.983,1,2
2016.07.06 20:00:00,521.4910000000001,15.3,9,85,7,16.983,1,2
2016.07.06 21:00:00,527.3589999999999,15.5,9,83,7,16.983,1,2
2016.07.06 22:00:00,495.97800000000007,14.9,10,83,7,16.983,1,2
2016.07.06 23:00:00,409.727,15.0,9,82,7,16.983,1,2
2016.07.07 00:00:00,159.90300000000002,14.9,9,82,7,16.967,1,2
2016.07.07 01:00:00,57.903999999999996,14.5,7,83,7,16.967,1,2
2016.07.07 02:00:00,57.11699999999999,14.4,7,82,7,16.967,1,2
2016.07.07 03:00:00,110.26200000000001,14.3,6,79,8,16.967,1,2
2016.07.07 04:00:00,312.73499999999996,14.2,5,75,7,16.967,1,2
2016.07.07 05:00:00,366.999,14.0,6,76,8,16.967,1,2
2016.07.07 06:00:00,373.871,13.9,5,73,8,16.967,1,2
2016.07.07 07:00:00,401.5,14.9,7,67,7,16.967,1,2
2016.07.07 08:00:00,430.968,15.1,6,69,7,16.967,1,2
2016.07.07 09:00:00,446.15599999999995,15.1,6,71,7,16.967,1,2
2016.07.07 10:00:00,418.02200000000005,16.0,7,63,6,16.967,1,2
2016.07.07 11:00:00,431.12300000000005,15.7,8,63,6,16.967,1,2
2016.07.07 12:00:00,402.185,16.1,9,64,6,16.967,1,2
2016.07.07 13:00:00,397.24999999999994,16.4,7,61,5,16.967,1,2
2016.07.07 14:00:00,398.59000000000003,16.9,7,61,4,16.967,1,2
2016.07.07 15:00:00,398.17100000000005,17.0,6,61,2,16.967,1,2
2016.07.07 16:00:00,408.796,17.1,7,60,2,16.967,1,2
2016.07.07 17:00:00,410.193,16.9,5,62,2,16.967,1,2
2016.07.07 18:00:00,423.00400000000013,16.2,3,67,3,16.967,1,2
2016.07.07 19:00:00,474.83099999999996,15.4,2,72,5,16.967,1,2
2016.07.07 20:00:00,539.6160000000001,14.6,3,77,4,16.967,1,2
2016.07.07 21:00:00,548.7959999999998,14.4,2,82,1,16.967,1,2
2016.07.07 22:00:00,514.203,14.2,2,84,7,16.967,1,2
2016.07.07 23:00:00,458.908,13.9,1,86,7,16.967,1,2
2016.07.08 00:00:00,179.94500000000002,14.1,2,85,7,16.933,2,2
2016.07.08 01:00:00,60.82299999999999,13.8,2,87,7,16.933,2,2
2016.07.08 02:00:00,50.24100000000001,13.5,2,89,7,16.933,2,2
2016.07.08 03:00:00,114.59400000000002,13.3,2,88,8,16.933,2,2
2016.07.08 04:00:00,307.23799999999994,14.1,2,85,8,16.933,2,2
2016.07.08 05:00:00,378.493,14.2,2,84,8,16.933,2,2
2016.07.08 06:00:00,374.93600000000004,14.6,2,82,8,16.933,2,2
2016.07.08 07:00:00,387.58,15.9,2,77,8,16.933,2,2
2016.07.08 08:00:00,436.33000000000004,17.3,2,71,8,16.933,2,2
2016.07.08 09:00:00,451.68199999999996,20.4,4,62,6,16.933,2,2
2016.07.08 10:00:00,435.92099999999994,21.5,4,56,7,16.933,2,2
2016.07.08 11:00:00,409.804,21.9,4,53,7,16.933,2,2
2016.07.08 12:00:00,402.59599999999995,22.3,3,50,6,16.933,2,2
2016.07.08 13:00:00,409.55500000000006,22.8,4,48,7,16.933,2,2
2016.07.08 14:00:00,406.193,21.1,3,58,7,16.933,2,2
2016.07.08 15:00:00,406.34899999999993,20.6,2,57,8,16.933,2,2
2016.07.08 16:00:00,373.558,20.8,1,55,8,16.933,2,2
2016.07.08 17:00:00,464.536,21.0,1,63,8,16.933,2,2
2016.07.08 18:00:00,381.683,19.0,5,70,8,16.933,2,2
2016.07.08 19:00:00,496.89599999999996,16.3,3,89,8,16.933,2,2
2016.07.08 20:00:00,509.668,15.9,1,93,8,16.933,2,2
2016.07.08 21:00:00,498.688,15.7,1,94,8,16.933,2,2
2016.07.08 22:00:00,490.10299999999995,15.2,2,95,8,16.933,2,2
2016.07.08 23:00:00,443.586,14.9,2,96,7,16.933,2,2
2016.07.09 00:00:00,155.84199999999998,15.4,3,95,7,16.9,3,2
2016.07.09 01:00:00,53.125,15.8,4,94,8,16.9,3,2
2016.07.09 02:00:00,49.658,15.4,4,91,8,16.9,3,2
2016.07.09 03:00:00,98.96499999999999,15.0,4,91,7,16.9,3,2
2016.07.09 04:00:00,306.53399999999993,14.6,3,92,7,16.9,3,2
2016.07.09 05:00:00,292.611,14.5,4,93,8,16.9,3,2
2016.07.09 06:00:00,254.38300000000004,14.9,5,93,8,16.9,3,2
2016.07.09 07:00:00,283.521,15.5,6,90,7,16.9,3,2
2016.07.09 08:00:00,313.76200000000006,16.0,6,88,8,16.9,3,2
2016.07.09 09:00:00,348.295,17.0,6,83,7,16.9,3,2
2016.07.09 10:00:00,364.63100000000003,16.9,7,83,7,16.9,3,2
2016.07.09 11:00:00,370.107,17.4,6,84,7,16.9,3,2
2016.07.09 12:00:00,525.906,17.7,8,81,7,16.9,3,2
2016.07.09 13:00:00,512.093,17.4,8,82,7,16.9,3,2
2016.07.09 14:00:00,462.94599999999997,17.0,7,83,7,16.9,3,2
2016.07.09 15:00:00,406.153,18.3,6,78,6,16.9,3,2
2016.07.09 16:00:00,431.1989999999999,18.1,7,73,6,16.9,3,2
2016.07.09 17:00:00,475.42699999999996,17.5,5,79,7,16.9,3,2
2016.07.09 18:00:00,435.18600000000004,16.9,4,82,8,16.9,3,2
2016.07.09 19:00:00,460.553,16.5,3,84,8,16.9,3,2
2016.07.09 20:00:00,487.627,15.6,2,87,7,16.9,3,2
2016.07.09 21:00:00,496.355,15.0,2,89,7,16.9,3,2
2016.07.09 22:00:00,513.905,14.7,3,89,2,16.9,3,2
2016.07.09 23:00:00,417.411,14.3,2,89,4,16.9,3,2
2016.07.10 00:00:00,168.12099999999998,14.2,2,89,2,16.85,4,2
2016.07.10 01:00:00,49.617999999999995,13.9,2,90,6,16.85,4,2
2016.07.10 02:00:00,45.967999999999996,14.2,2,89,7,16.85,4,2
2016.07.10 03:00:00,100.01399999999998,14.6,2,88,8,16.85,4,2
2016.07.10 04:00:00,304.19,15.0,2,87,8,16.85,4,2
2016.07.10 05:00:00,329.516,15.8,2,86,8,16.85,4,2
2016.07.10 06:00:00,306.15999999999997,16.2,3,84,8,16.85,4,2
2016.07.10 07:00:00,374.151,16.9,4,83,8,16.85,4,2
2016.07.10 08:00:00,428.033,16.8,3,92,7,16.85,4,2
2016.07.10 09:00:00,481.75,19.3,3,86,8,16.85,4,2
2016.07.10 10:00:00,522.332,17.3,2,92,8,16.85,4,2
2016.07.10 11:00:00,495.95000000000005,19.8,3,88,7,16.85,4,2
2016.07.10 12:00:00,464.18100000000004,22.4,5,69,7,16.85,4,2
2016.07.10 13:00:00,383.18800000000005,24.2,4,66,5,16.85,4,2
2016.07.10 14:00:00,502.99300000000005,24.7,3,63,7,16.85,4,2
2016.07.10 15:00:00,427.933,25.5,3,60,7,16.85,4,2
2016.07.10 16:00:00,360.78899999999993,25.0,2,64,7,16.85,4,2
2016.07.10 17:00:00,399.6980000000001,22.9,2,71,7,16.85,4,2
2016.07.10 18:00:00,379.3670000000001,21.7,1,77,7,16.85,4,2
2016.07.10 19:00:00,450.308,21.3,1,84,7,16.85,4,2
2016.07.10 20:00:00,551.154,19.7,1,90,7,16.85,4,2
2016.07.10 21:00:00,470.823,18.3,0,93,7,16.85,4,2
2016.07.10 22:00:00,439.28299999999996,19.3,1,93,7,16.85,4,2
2016.07.10 23:00:00,370.446,19.8,2,88,7,16.85,4,2
2016.07.11 00:00:00,176.83900000000003,19.7,3,85,7,16.817,1,2
2016.07.11 01:00:00,45.15299999999999,19.8,3,79,8,16.817,1,2
2016.07.11 02:00:00,41.644,19.9,3,76,7,16.817,1,2
2016.07.11 03:00:00,93.082,20.2,3,76,7,16.817,1,2
2016.07.11 04:00:00,299.913,20.3,3,76,7,16.817,1,2
2016.07.11 05:00:00,362.33599999999996,20.6,1,78,7,16.817,1,2
2016.07.11 06:00:00,347.51,21.1,2,77,7,16.817,1,2
2016.07.11 07:00:00,364.239,21.9,2,78,8,16.817,1,2
2016.07.11 08:00:00,376.94000000000005,23.0,2,71,8,16.817,1,2
2016.07.11 09:00:00,350.01,23.6,3,72,8,16.817,1,2
2016.07.11 10:00:00,317.11299999999994,26.0,4,59,8,16.817,1,2
2016.07.11 11:00:00,340.674,26.2,4,61,8,16.817,1,2
2016.07.11 12:00:00,454.894,23.9,4,67,8,16.817,1,2
2016.07.11 13:00:00,414.12300000000005,23.7,4,73,8,16.817,1,2
2016.07.11 14:00:00,380.68399999999997,21.8,4,75,7,16.817,1,2
2016.07.11 15:00:00,342.776,21.6,3,77,6,16.817,1,2
2016.07.11 16:00:00,407.99,21.2,3,76,4,16.817,1,2
2016.07.11 17:00:00,382.541,20.8,2,73,3,16.817,1,2
2016.07.11 18:00:00,358.621,20.3,2,73,5,16.817,1,2
2016.07.11 19:00:00,483.876,19.2,3,72,7,16.817,1,2
2016.07.11 20:00:00,525.0980000000001,18.2,1,75,7,16.817,1,2
2016.07.11 21:00:00,522.2330000000001,18.0,1,76,7,16.817,1,2
2016.07.11 22:00:00,529.6210000000001,17.5,2,79,7,16.817,1,2
2016.07.11 23:00:00,397.7579999999999,16.5,2,84,7,16.817,1,2
2016.07.12 00:00:00,163.185,16.0,2,86,2,16.783,1,2
2016.07.12 01:00:00,59.080000000000005,15.4,2,89,2,16.783,1,2
2016.07.12 02:00:00,53.008,15.1,2,90,2,16.783,1,2
2016.07.12 03:00:00,109.87300000000002,15.0,2,89,2,16.783,1,2
2016.07.12 04:00:00,322.19300000000004,15.9,2,84,7,16.783,1,2
2016.07.12 05:00:00,358.50000000000006,16.7,2,82,7,16.783,1,2
2016.07.12 06:00:00,358.884,18.7,3,71,7,16.783,1,2
2016.07.12 07:00:00,395.983,19.9,3,70,8,16.783,1,2
2016.07.12 08:00:00,431.934,20.9,4,64,7,16.783,1,2
2016.07.12 09:00:00,440.931,21.8,5,58,6,16.783,1,2
2016.07.12 10:00:00,399.49,22.7,6,50,5,16.783,1,2
2016.07.12 11:00:00,370.668,22.2,4,54,6,16.783,1,2
2016.07.12 12:00:00,379.407,23.5,5,45,5,16.783,1,2
2016.07.12 13:00:00,374.26300000000003,22.4,3,52,7,16.783,1,2
2016.07.12 14:00:00,399.76700000000005,23.0,4,53,7,16.783,1,2
2016.07.12 15:00:00,389.32700000000006,23.4,4,50,8,16.783,1,2
2016.07.12 16:00:00,380.137,22.7,2,57,7,16.783,1,2
2016.07.12 17:00:00,373.52299999999997,21.1,2,64,7,16.783,1,2
2016.07.12 18:00:00,386.44,19.9,3,69,7,16.783,1,2
2016.07.12 19:00:00,426.453,18.3,1,82,7,16.783,1,2
2016.07.12 20:00:00,482.413,17.5,1,83,7,16.783,1,2
2016.07.12 21:00:00,509.802,16.3,0,91,7,16.783,1,2
2016.07.12 22:00:00,514.654,15.7,1,93,7,16.783,1,2
2016.07.12 23:00:00,362.3279999999999,15.2,1,93,7,16.783,1,2
2016.07.13 00:00:00,135.73499999999999,15.0,1,94,7,16.75,1,2
2016.07.13 01:00:00,44.727,15.8,1,92,8,16.75,1,2
2016.07.13 02:00:00,40.215,15.6,1,92,8,16.75,1,2
2016.07.13 03:00:00,93.99000000000001,15.0,1,94,5,16.75,1,2
2016.07.13 04:00:00,304.207,15.1,1,94,5,16.75,1,2
2016.07.13 05:00:00,349.74699999999996,16.6,2,88,4,16.75,1,2
2016.07.13 06:00:00,368.629,18.3,1,77,6,16.75,1,2
2016.07.13 07:00:00,390.28600000000006,18.8,1,77,7,16.75,1,2
2016.07.13 08:00:00,410.185,18.9,4,74,7,16.75,1,2
2016.07.13 09:00:00,422.96000000000004,19.3,3,79,7,16.75,1,2
2016.07.13 10:00:00,408.549,19.1,3,73,7,16.75,1,2
2016.07.13 11:00:00,382.45199999999994,19.6,3,70,6,16.75,1,2
2016.07.13 12:00:00,383.64099999999996,19.9,3,72,4,16.75,1,2
2016.07.13 13:00:00,400.50600000000003,19.6,4,70,8,16.75,1,2
2016.07.13 14:00:00,394.72299999999996,18.5,4,73,8,16.75,1,2
2016.07.13 15:00:00,376.924,18.1,3,74,8,16.75,1,2
2016.07.13 16:00:00,406.904,18.9,2,69,7,16.75,1,2
2016.07.13 17:00:00,386.98400000000004,19.0,1,67,7,16.75,1,2
2016.07.13 18:00:00,403.13499999999993,18.5,2,72,7,16.75,1,2
2016.07.13 19:00:00,419.96900000000005,17.4,1,77,6,16.75,1,2
2016.07.13 20:00:00,464.196,16.4,1,81,8,16.75,1,2
2016.07.13 21:00:00,509.0690000000001,14.3,0,93,8,16.75,1,2
2016.07.13 22:00:00,497.322,15.9,1,83,8,16.75,1,2
2016.07.13 23:00:00,405.225,14.8,0,89,8,16.75,1,2
2016.07.14 00:00:00,134.96599999999998,14.3,1,89,8,16.717,1,2
2016.07.14 01:00:00,49.03499999999999,13.9,0,93,7,16.717,1,2
2016.07.14 02:00:00,44.96000000000001,14.5,0,91,8,16.717,1,2
2016.07.14 03:00:00,104.475,15.0,1,90,8,16.717,1,2
2016.07.14 04:00:00,299.1,14.6,2,93,8,16.717,1,2
2016.07.14 05:00:00,350.18100000000004,15.4,2,90,8,16.717,1,2
2016.07.14 06:00:00,353.481,15.5,2,90,8,16.717,1,2
2016.07.14 07:00:00,362.206,15.6,2,93,8,16.717,1,2
2016.07.14 08:00:00,394.472,15.8,2,93,8,16.717,1,2
2016.07.14 09:00:00,413.62700000000007,15.4,4,88,8,16.717,1,2
2016.07.14 10:00:00,397.46,15.0,2,90,8,16.717,1,2
2016.07.14 11:00:00,400.89300000000003,15.2,3,93,8,16.717,1,2
2016.07.14 12:00:00,387.56000000000006,14.3,3,89,8,16.717,1,2
2016.07.14 13:00:00,399.71999999999997,14.4,3,91,8,16.717,1,2
2016.07.14 14:00:00,404.677,14.5,4,92,8,16.717,1,2
2016.07.14 15:00:00,409.547,14.1,5,93,8,16.717,1,2
2016.07.14 16:00:00,401.0419999999999,13.9,5,94,8,16.717,1,2
2016.07.14 17:00:00,401.83799999999997,14.0,6,95,8,16.717,1,2
2016.07.14 18:00:00,419.44399999999996,13.8,7,95,8,16.717,1,2
2016.07.14 19:00:00,460.56899999999996,13.1,7,94,8,16.717,1,2
2016.07.14 20:00:00,484.5,13.0,7,93,8,16.717,1,2
2016.07.14 21:00:00,479.1,13.2,6,91,8,16.717,1,2
2016.07.14 22:00:00,447.555,13.1,5,93,8,16.717,1,2
2016.07.14 23:00:00,370.153,13.6,5,94,8,16.717,1,2
2016.07.15 00:00:00,132.723,13.9,5,94,8,16.667,2,2
2016.07.15 01:00:00,49.30199999999999,14.0,5,93,8,16.667,2,2
2016.07.15 02:00:00,43.64200000000001,14.3,5,93,8,16.667,2,2
2016.07.15 03:00:00,102.354,14.3,4,94,8,16.667,2,2
2016.07.15 04:00:00,321.916,14.3,2,94,8,16.667,2,2
2016.07.15 05:00:00,355.563,15.2,2,96,7,16.667,2,2
2016.07.15 06:00:00,359.632,15.9,3,94,7,16.667,2,2
2016.07.15 07:00:00,387.84799999999996,16.6,3,89,6,16.667,2,2
2016.07.15 08:00:00,424.023,17.7,6,84,7,16.667,2,2
2016.07.15 09:00:00,425.59099999999995,18.0,6,78,7,16.667,2,2
2016.07.15 10:00:00,412.62,17.8,6,77,7,16.667,2,2
2016.07.15 11:00:00,397.0780000000001,18.1,6,79,6,16.667,2,2
2016.07.15 12:00:00,387.286,17.9,6,79,7,16.667,2,2
2016.07.15 13:00:00,400.70599999999996,17.6,8,79,7,16.667,2,2
2016.07.15 14:00:00,393.902,17.8,7,78,6,16.667,2,2
2016.07.15 15:00:00,414.95000000000005,17.6,8,75,7,16.667,2,2
2016.07.15 16:00:00,422.626,16.9,7,76,7,16.667,2,2
2016.07.15 17:00:00,393.76199999999994,15.9,5,83,7,16.667,2,2
2016.07.15 18:00:00,415.62499999999994,14.9,3,91,8,16.667,2,2
2016.07.15 19:00:00,433.5569999999999,14.8,3,89,8,16.667,2,2
2016.07.15 20:00:00,500.49199999999996,14.7,3,89,7,16.667,2,2
2016.07.15 21:00:00,495.6070000000001,14.9,3,89,7,16.667,2,2
2016.07.15 22:00:00,453.34,15.6,4,83,7,16.667,2,2
2016.07.15 23:00:00,398.57800000000003,15.6,4,82,7,16.667,2,2
2016.07.16 00:00:00,153.05999999999997,15.5,4,82,7,16.633,3,2
2016.07.16 01:00:00,52.786,15.4,3,79,8,16.633,3,2
2016.07.16 02:00:00,44.891,15.1,3,79,8,16.633,3,2
2016.07.16 03:00:00,103.13400000000001,14.4,2,85,8,16.633,3,2
2016.07.16 04:00:00,319.316,14.4,2,84,8,16.633,3,2
2016.07.16 05:00:00,341.09000000000003,14.4,2,84,8,16.633,3,2
2016.07.16 06:00:00,321.717,14.5,2,86,8,16.633,3,2
2016.07.16 07:00:00,381.901,15.8,4,78,7,16.633,3,2
2016.07.16 08:00:00,456.372,16.6,5,72,7,16.633,3,2
2016.07.16 09:00:00,492.95399999999995,16.9,4,67,7,16.633,3,2
2016.07.16 10:00:00,498.014,17.7,4,63,7,16.633,3,2
2016.07.16 11:00:00,488.65399999999994,19.3,3,57,8,16.633,3,2
2016.07.16 12:00:00,442.899,19.7,3,51,7,16.633,3,2
2016.07.16 13:00:00,453.27900000000005,19.1,4,65,8,16.633,3,2
2016.07.16 14:00:00,430.16100000000006,19.9,2,60,8,16.633,3,2
2016.07.16 15:00:00,417.582,21.6,4,49,6,16.633,3,2
2016.07.16 16:00:00,400.84299999999996,20.7,2,57,6,16.633,3,2
2016.07.16 17:00:00,411.823,21.0,2,53,7,16.633,3,2
2016.07.16 18:00:00,408.95700000000005,20.1,1,69,7,16.633,3,2
2016.07.16 19:00:00,450.41,18.4,3,73,7,16.633,3,2
2016.07.16 20:00:00,494.68300000000005,18.7,2,68,8,16.633,3,2
2016.07.16 21:00:00,518.881,18.7,2,70,8,16.633,3,2
2016.07.16 22:00:00,502.77,18.1,2,72,8,16.633,3,2
2016.07.16 23:00:00,395.235,17.8,3,74,8,16.633,3,2
2016.07.17 00:00:00,173.83299999999997,17.3,2,89,8,16.583,4,2
2016.07.17 01:00:00,51.234,17.1,2,95,8,16.583,4,2
2016.07.17 02:00:00,46.041000000000004,17.4,2,95,8,16.583,4,2
2016.07.17 03:00:00,105.132,17.4,1,95,8,16.583,4,2
2016.07.17 04:00:00,312.68399999999997,17.2,1,94,7,16.583,4,2
2016.07.17 05:00:00,330.09700000000004,17.4,1,95,7,16.583,4,2
2016.07.17 06:00:00,316.775,17.8,3,86,6,16.583,4,2
2016.07.17 07:00:00,351.31,18.0,5,79,6,16.583,4,2
2016.07.17 08:00:00,445.59200000000004,17.9,5,74,5,16.583,4,2
2016.07.17 09:00:00,525.982,18.4,5,73,6,16.583,4,2
2016.07.17 10:00:00,522.936,19.1,4,66,4,16.583,4,2
2016.07.17 11:00:00,489.47999999999996,19.6,6,62,4,16.583,4,2
2016.07.17 12:00:00,467.653,19.3,6,63,4,16.583,4,2
2016.07.17 13:00:00,454.83799999999997,18.6,5,69,3,16.583,4,2
2016.07.17 14:00:00,454.858,18.8,5,65,2,16.583,4,2
2016.07.17 15:00:00,394.16499999999996,18.1,4,66,6,16.583,4,2
2016.07.17 16:00:00,371.85600000000005,16.8,3,69,7,16.583,4,2
2016.07.17 17:00:00,397.376,15.9,4,75,8,16.583,4,2
2016.07.17 18:00:00,391.158,15.4,2,84,8,16.583,4,2
2016.07.17 19:00:00,463.21600000000007,15.3,2,87,8,16.583,4,2
2016.07.17 20:00:00,526.3179999999999,15.1,2,88,8,16.583,4,2
2016.07.17 21:00:00,510.98199999999997,14.8,3,91,8,16.583,4,2
2016.07.17 22:00:00,486.44599999999997,14.5,2,91,7,16.583,4,2
2016.07.17 23:00:00,358.408,14.3,2,93,8,16.583,4,2
2016.07.18 00:00:00,141.191,14.3,2,94,8,16.533,1,2
2016.07.18 01:00:00,55.727000000000004,14.4,2,94,8,16.533,1,2
2016.07.18 02:00:00,43.941,14.7,2,94,8,16.533,1,2
2016.07.18 03:00:00,104.14099999999999,14.9,2,92,8,16.533,1,2
2016.07.18 04:00:00,325.61899999999997,14.6,2,94,8,16.533,1,2
2016.07.18 05:00:00,359.288,14.7,3,95,8,16.533,1,2
2016.07.18 06:00:00,360.68499999999995,16.4,3,90,7,16.533,1,2
2016.07.18 07:00:00,381.165,16.5,4,83,7,16.533,1,2
2016.07.18 08:00:00,429.862,16.7,3,83,7,16.533,1,2
2016.07.18 09:00:00,458.498,16.6,4,87,7,16.533,1,2
2016.07.18 10:00:00,428.49499999999995,16.3,4,84,8,16.533,1,2
2016.07.18 11:00:00,403.181,16.8,4,83,7,16.533,1,2
2016.07.18 12:00:00,413.576,17.5,5,76,7,16.533,1,2
2016.07.18 13:00:00,390.294,17.2,5,78,7,16.533,1,2
2016.07.18 14:00:00,387.21299999999997,17.8,6,69,6,16.533,1,2
2016.07.18 15:00:00,396.46900000000005,17.8,5,69,7,16.533,1,2
2016.07.18 16:00:00,398.401,17.4,5,72,7,16.533,1,2
2016.07.18 17:00:00,405.34400000000005,17.7,5,72,6,16.533,1,2
2016.07.18 18:00:00,417.069,16.6,3,81,7,16.533,1,2
2016.07.18 19:00:00,458.42800000000005,16.3,3,83,7,16.533,1,2
2016.07.18 20:00:00,497.9200000000001,16.4,3,82,7,16.533,1,2
2016.07.18 21:00:00,487.77699999999993,16.2,2,85,8,16.533,1,2
2016.07.18 22:00:00,496.822,15.2,2,94,8,16.533,1,2
2016.07.18 23:00:00,382.362,15.1,5,96,8,16.533,1,2
2016.07.19 00:00:00,145.519,14.8,2,97,8,16.5,1,2
2016.07.19 01:00:00,49.456,15.0,1,97,8,16.5,1,2
2016.07.19 02:00:00,45.664,15.1,2,96,7,16.5,1,2
2016.07.19 03:00:00,106.09799999999998,14.9,2,95,7,16.5,1,2
2016.07.19 04:00:00,323.54200000000003,15.1,1,95,7,16.5,1,2
2016.07.19 05:00:00,358.97700000000003,15.7,3,93,7,16.5,1,2
2016.07.19 06:00:00,358.93799999999993,15.9,3,89,6,16.5,1,2
2016.07.19 07:00:00,388.363,16.4,3,87,6,16.5,1,2
2016.07.19 08:00:00,440.102,17.2,3,81,5,16.5,1,2
2016.07.19 09:00:00,454.16999999999996,17.6,3,76,5,16.5,1,2
2016.07.19 10:00:00,432.218,18.0,4,76,6,16.5,1,2
2016.07.19 11:00:00,413.11699999999996,18.6,4,73,6,16.5,1,2
2016.07.19 12:00:00,396.374,18.7,4,74,5,16.5,1,2
2016.07.19 13:00:00,406.553,18.8,4,72,4,16.5,1,2
2016.07.19 14:00:00,407.43899999999996,18.7,4,70,3,16.5,1,2
2016.07.19 15:00:00,400.01800000000003,18.6,4,76,4,16.5,1,2
2016.07.19 16:00:00,414.01099999999997,18.4,4,74,3,16.5,1,2
2016.07.19 17:00:00,394.202,18.1,3,77,2,16.5,1,2
2016.07.19 18:00:00,400.282,17.7,2,79,0,16.5,1,2
2016.07.19 19:00:00,443.209,16.9,1,84,0,16.5,1,2
